order_id,customer_id,store_id,order_date
ORD003862,CUST00612,STORE001,2024-06-02
ORD003863,CUST00799,STORE008,2026-02-04
ORD003864,CUST00522,STORE019,2026-01-11
ORD003865,CUST00222,STORE014,2024-07-19
ORD003866,CUST00979,STORE002,2025-10-12
ORD003867,CUST00569,STORE017,2025-09-15
ORD003868,CUST00024,STORE018,2024-07-20
ORD003869,CUST00662,STORE001,2026-02-12
ORD003870,CUST00461,STORE006,2024-07-19
ORD003871,CUST00413,STORE015,2024-05-19
ORD003872,CUST00327,STORE017,2024-11-04
ORD003873,CUST00197,STORE010,2024-07-09
ORD003874,CUST00063,STORE012,2025-11-16
ORD003875,CUST00477,STORE010,2024-06-18
ORD003876,CUST00674,STORE011,2024-11-21
ORD003877,CUST00785,STORE009,2025-07-21
ORD003878,CUST00748,STORE006,2024-07-27
ORD003879,CUST00954,STORE003,2024-05-24
ORD003880,CUST00361,STORE014,2024-06-03
ORD003881,CUST00993,STORE017,2025-01-22
ORD003882,CUST00633,STORE020,2025-09-14
ORD003883,CUST00181,STORE020,2025-01-10
ORD003884,CUST00923,STORE002,2024-06-10
ORD003885,CUST00152,STORE004,2025-10-08
ORD003886,CUST00696,STORE007,2025-02-21
ORD003887,CUST00775,STORE004,2024-05-26
ORD003888,CUST00192,STORE010,2024-11-27
ORD003889,CUST00503,STORE001,2024-04-27
ORD003890,CUST00882,STORE006,2025-01-11
ORD003891,CUST00482,STORE014,2025-05-21
ORD003892,CUST00775,STORE007,2025-12-22
ORD003893,CUST00085,STORE011,2024-05-13
ORD003894,CUST00180,STORE004,2025-07-24
ORD003895,CUST00225,STORE002,2024-07-23
ORD003896,CUST00121,STORE004,2025-03-29
ORD003897,CUST00823,STORE020,2025-05-06
ORD003898,CUST00028,STORE011,2025-04-03
ORD003899,CUST00111,STORE015,2025-03-25
ORD003900,CUST00620,STORE016,2024-12-26
ORD003901,CUST00758,STORE006,2025-10-19
ORD003902,CUST00413,STORE005,2025-04-07
ORD003903,CUST00156,STORE001,2024-12-09
ORD003904,CUST00784,STORE016,2026-02-10
ORD003905,CUST00660,STORE008,2024-11-01
ORD003906,CUST00534,STORE020,2024-11-11
ORD003907,CUST00773,STORE004,2024-11-30
ORD003908,CUST00702,STORE005,2024-10-03
ORD003909,CUST00226,STORE004,2025-12-22
ORD003910,CUST00884,STORE003,2024-11-18
ORD003911,CUST00262,STORE015,2024-06-03
ORD003912,CUST00031,STORE008,2024-06-09
ORD003913,CUST00732,STORE018,2025-08-16
ORD003914,CUST00764,STORE014,2024-06-18
ORD003915,CUST00040,STORE015,2025-05-09
ORD003916,CUST00792,STORE004,2024-10-26
ORD003917,CUST00528,STORE003,2025-06-03
ORD003918,CUST00368,STORE003,2025-08-06
ORD003919,CUST00023,STORE002,2025-10-17
ORD003920,CUST00744,STORE019,2024-09-07
ORD003921,CUST00283,STORE016,2024-12-07
ORD003922,CUST00235,STORE010,2024-06-14
ORD003923,CUST00369,STORE020,2025-01-21
ORD003924,CUST00186,STORE002,2024-08-18
ORD003925,CUST00941,STORE019,2024-03-29
ORD003926,CUST00709,STORE013,2025-09-11
ORD003927,CUST00768,STORE009,2024-03-25
ORD003928,CUST00244,STORE002,2024-09-27
ORD003929,CUST00342,STORE011,2024-09-15
ORD003930,CUST00428,STORE005,2024-04-07
ORD003931,CUST00878,STORE012,2025-03-31
ORD003932,CUST00868,STORE019,2024-06-02
ORD003933,CUST00675,STORE004,2025-01-28
ORD003934,CUST00192,STORE010,2024-11-12
ORD003935,CUST00418,STORE007,2024-04-03
ORD003936,CUST00278,STORE004,2024-08-27
ORD003937,CUST00135,STORE013,2024-06-05
ORD003938,CUST00269,STORE017,2024-03-22
ORD003939,CUST00879,STORE020,2024-10-16
ORD003940,CUST00335,STORE016,2025-08-05
ORD003941,CUST00562,STORE014,2024-11-14
ORD003942,CUST00492,STORE017,2025-05-08
ORD003943,CUST00767,STORE010,2025-10-01
ORD003944,CUST00884,STORE002,2024-09-21
ORD003945,CUST00692,STORE005,2025-02-23
ORD003946,CUST00519,STORE019,2024-12-17
ORD003947,CUST00652,STORE014,2025-07-16
ORD003948,CUST00834,STORE020,2024-06-24
ORD003949,CUST00522,STORE008,2025-01-01
ORD003950,CUST00453,STORE018,2024-10-12
ORD003951,CUST00422,STORE001,2024-10-07
ORD003952,CUST00199,STORE004,2025-07-19
ORD003953,CUST00436,STORE017,2025-10-14
ORD003954,CUST00316,STORE017,2025-04-24
ORD003955,CUST00019,STORE001,2025-03-30
ORD003956,CUST00693,STORE020,2025-11-12
ORD003957,CUST00007,STORE003,2024-09-02
ORD003958,CUST00535,STORE012,2024-12-12
ORD003959,CUST00567,STORE015,2024-03-06
ORD003960,CUST00355,STORE007,2025-10-17
ORD003961,CUST00626,STORE013,2024-12-05
ORD003962,CUST00427,STORE011,2024-09-14
ORD003963,CUST00950,STORE001,2025-08-19
ORD003964,CUST00090,STORE009,2025-07-12
ORD003965,CUST00558,STORE012,2024-07-04
ORD003966,CUST00728,STORE002,2025-06-05
ORD003967,CUST00708,STORE005,2024-03-03
ORD003968,CUST00673,STORE001,2025-07-14
ORD003969,CUST00587,STORE009,2025-11-20
ORD003970,CUST00254,STORE016,2024-04-02
ORD003971,CUST00902,STORE011,2024-10-16
ORD003972,CUST00914,STORE006,2024-06-21
ORD003973,CUST00429,STORE006,2025-04-19
ORD003974,CUST00751,STORE016,2025-07-03
ORD003975,CUST00426,STORE008,2025-10-10
ORD003976,CUST00525,STORE014,2025-05-12
ORD003977,CUST00179,STORE007,2025-08-29
ORD003978,CUST00214,STORE002,2024-03-26
ORD003979,CUST00261,STORE017,2024-09-23
ORD003980,CUST00018,STORE006,2025-04-19
ORD003981,CUST00838,STORE006,2025-10-19
ORD003982,CUST00957,STORE002,2025-05-10
ORD003983,CUST00608,STORE004,2025-01-18
ORD003984,CUST00807,STORE003,2025-09-18
ORD003985,CUST00435,STORE004,2025-08-29
ORD003986,CUST00007,STORE009,2025-10-11
ORD003987,CUST00809,STORE017,2024-08-07
ORD003988,CUST00676,STORE008,2024-09-17
ORD003989,CUST00779,STORE004,2024-09-08
ORD003990,CUST00728,STORE002,2024-06-23
ORD003991,CUST00430,STORE014,2024-04-18
ORD003992,CUST00966,STORE010,2025-06-30
ORD003993,CUST00411,STORE010,2024-06-27
ORD003994,CUST00851,STORE015,2025-12-08
ORD003995,CUST00728,STORE020,2025-04-25
ORD003996,CUST00147,STORE004,2025-07-16
ORD003997,CUST00525,STORE006,2025-01-27
ORD003998,CUST00826,STORE012,2025-03-13
ORD003999,CUST00728,STORE014,2025-08-10
ORD004000,CUST00204,STORE008,2024-07-24
ORD004001,CUST00954,STORE009,2024-07-15
ORD004002,CUST00227,STORE002,2024-02-24
ORD004003,CUST00624,STORE003,2026-01-12
ORD004004,CUST00708,STORE011,2024-05-25
ORD004005,CUST00227,STORE018,2024-09-25
ORD004006,CUST00810,STORE006,2025-05-13
ORD004007,CUST00919,STORE015,2025-10-02
ORD004008,CUST00209,STORE001,2025-02-12
ORD004009,CUST00261,STORE020,2025-07-27
ORD004010,CUST00735,STORE009,2024-06-05
ORD004011,CUST00359,STORE015,2025-06-15
ORD004012,CUST00555,STORE005,2025-08-25
ORD004013,CUST00498,STORE011,2025-10-06
ORD004014,CUST00853,STORE016,2025-12-24
ORD004015,CUST00699,STORE012,2025-04-05
ORD004016,CUST00464,STORE012,2025-02-28
ORD004017,CUST00758,STORE006,2025-09-20
ORD004018,CUST00765,STORE014,2025-10-05
ORD004019,CUST00740,STORE013,2024-06-18
ORD004020,CUST00334,STORE002,2025-08-10
ORD004021,CUST00621,STORE016,2024-03-28
ORD004022,CUST00033,STORE013,2025-09-04
ORD004023,CUST00570,STORE004,2025-07-08
ORD004024,CUST00230,STORE011,2025-01-11
ORD004025,CUST00664,STORE020,2024-05-28
ORD004026,CUST00372,STORE004,2025-08-21
ORD004027,CUST00329,STORE004,2025-07-15
ORD004028,CUST00206,STORE014,2024-11-01
ORD004029,CUST00135,STORE005,2025-02-05
ORD004030,CUST00867,STORE008,2025-01-30
ORD004031,CUST00747,STORE020,2025-03-11
ORD004032,CUST00154,STORE010,2025-02-17
ORD004033,CUST00733,STORE018,2024-10-13
ORD004034,CUST00132,STORE016,2024-11-22
ORD004035,CUST00252,STORE013,2025-08-15
ORD004036,CUST00986,STORE019,2026-01-21
ORD004037,CUST00253,STORE016,2024-10-21
ORD004038,CUST00111,STORE019,2024-08-15
ORD004039,CUST00209,STORE020,2024-10-28
ORD004040,CUST00049,STORE007,2025-02-22
ORD004041,CUST00633,STORE017,2025-07-30
ORD004042,CUST00593,STORE015,2025-05-24
ORD004043,CUST00896,STORE018,2026-01-30
ORD004044,CUST00606,STORE010,2024-12-15
ORD004045,CUST00652,STORE003,2024-04-06
ORD004046,CUST00146,STORE010,2025-11-06
ORD004047,CUST00414,STORE002,2025-04-09
ORD004048,CUST00157,STORE019,2024-12-12
ORD004049,CUST00253,STORE013,2025-09-22
ORD004050,CUST00748,STORE014,2025-09-11
ORD004051,CUST00295,STORE004,2025-02-27
ORD004052,CUST00114,STORE014,2025-03-10
ORD004053,CUST00735,STORE002,2025-07-16
ORD004054,CUST00939,STORE004,2025-04-14
ORD004055,CUST00299,STORE001,2025-04-18
ORD004056,CUST00559,STORE009,2025-08-18
ORD004057,CUST00693,STORE011,2024-07-01
ORD004058,CUST00705,STORE001,2025-12-20
ORD004059,CUST00556,STORE007,2025-01-09
ORD004060,CUST00004,STORE015,2025-08-03
ORD004061,CUST00590,STORE008,2025-11-08
ORD004062,CUST00421,STORE016,2025-01-08
ORD004063,CUST00216,STORE015,2025-03-31
ORD004064,CUST00972,STORE001,2024-09-15
ORD004065,CUST00879,STORE008,2024-08-31
ORD004066,CUST00649,STORE002,2025-04-18
ORD004067,CUST00605,STORE002,2024-12-22
ORD004068,CUST00916,STORE017,2024-10-20
ORD004069,CUST00161,STORE016,2025-04-16
ORD004070,CUST00440,STORE006,2025-10-18
ORD004071,CUST00609,STORE006,2026-02-04
ORD004072,CUST00194,STORE008,2024-02-27
ORD004073,CUST00090,STORE005,2025-01-16
ORD004074,CUST00625,STORE011,2026-01-05
ORD004075,CUST00944,STORE012,2025-10-17
ORD004076,CUST00344,STORE014,2024-08-05
ORD004077,CUST00187,STORE007,2025-02-19
ORD004078,CUST00298,STORE019,2024-12-19
ORD004079,CUST00539,STORE005,2024-09-19
ORD004080,CUST00017,STORE002,2024-07-27
ORD004081,CUST00341,STORE007,2024-06-26
ORD004082,CUST00260,STORE009,2026-02-13
ORD004083,CUST00776,STORE001,2025-10-05
ORD004084,CUST00519,STORE011,2025-03-13
ORD004085,CUST00369,STORE001,2026-02-12
ORD004086,CUST00928,STORE014,2026-01-07
ORD004087,CUST00201,STORE015,2024-02-27
ORD004088,CUST00918,STORE017,2024-11-02
ORD004089,CUST00020,STORE007,2025-10-02
ORD004090,CUST00363,STORE016,2025-02-26
ORD004091,CUST00813,STORE005,2025-06-09
ORD004092,CUST00592,STORE005,2024-04-05
ORD004093,CUST00768,STORE013,2024-12-09
ORD004094,CUST00936,STORE016,2024-10-08
ORD004095,CUST00318,STORE006,2024-10-21
ORD004096,CUST00902,STORE007,2025-11-19
ORD004097,CUST00443,STORE020,2025-02-18
ORD004098,CUST00027,STORE013,2024-09-11
ORD004099,CUST00206,STORE001,2025-11-19
ORD004100,CUST00621,STORE013,2024-07-06
ORD004101,CUST00346,STORE018,2024-08-01
ORD004102,CUST00077,STORE007,2025-06-28
ORD004103,CUST00913,STORE001,2024-10-04
ORD004104,CUST00795,STORE014,2024-07-30
ORD004105,CUST00247,STORE008,2025-10-04
ORD004106,CUST00548,STORE003,2025-01-16
ORD004107,CUST00131,STORE018,2024-10-10
ORD004108,CUST00428,STORE014,2025-08-29
ORD004109,CUST00682,STORE007,2024-05-21
ORD004110,CUST00032,STORE008,2024-08-03
ORD004111,CUST00241,STORE001,2025-08-31
ORD004112,CUST00553,STORE001,2024-02-26
ORD004113,CUST00797,STORE002,2025-11-23
ORD004114,CUST00680,STORE019,2024-04-20
ORD004115,CUST00146,STORE017,2024-11-06
ORD004116,CUST00635,STORE018,2025-11-15
ORD004117,CUST00452,STORE010,2025-04-17
ORD004118,CUST00730,STORE002,2025-08-05
ORD004119,CUST00285,STORE009,2024-12-30
ORD004120,CUST00988,STORE012,2025-01-04
ORD004121,CUST00936,STORE014,2024-07-01
ORD004122,CUST00297,STORE002,2025-09-22
ORD004123,CUST00960,STORE019,2024-08-30
ORD004124,CUST00564,STORE020,2025-02-13
ORD004125,CUST00335,STORE016,2025-01-24
ORD004126,CUST00557,STORE008,2025-08-21
ORD004127,CUST00682,STORE014,2025-06-20
ORD004128,CUST00410,STORE001,2025-06-22
ORD004129,CUST00360,STORE009,2024-12-20
ORD004130,CUST00164,STORE009,2025-05-14
ORD004131,CUST00971,STORE013,2025-11-20
ORD004132,CUST00584,STORE018,2024-12-09
ORD004133,CUST00125,STORE019,2024-10-12
ORD004134,CUST00373,STORE008,2026-02-11
ORD004135,CUST00657,STORE006,2025-01-06
ORD004136,CUST00669,STORE017,2025-05-03
ORD004137,CUST00894,STORE016,2025-10-29
ORD004138,CUST00357,STORE016,2025-09-01
ORD004139,CUST00863,STORE006,2025-07-14
ORD004140,CUST00261,STORE010,2024-06-15
ORD004141,CUST00542,STORE020,2026-01-06
ORD004142,CUST00226,STORE001,2025-08-15
ORD004143,CUST00703,STORE007,2024-05-08
ORD004144,CUST00768,STORE017,2024-09-06
ORD004145,CUST00852,STORE009,2025-07-23
ORD004146,CUST00961,STORE011,2025-10-03
ORD004147,CUST00114,STORE018,2025-09-02
ORD004148,CUST00661,STORE009,2024-03-07
ORD004149,CUST00280,STORE009,2024-11-20
ORD004150,CUST00454,STORE008,2025-11-19
ORD004151,CUST00415,STORE017,2025-03-22
ORD004152,CUST00786,STORE010,2024-06-21
ORD004153,CUST00804,STORE010,2024-09-09
ORD004154,CUST00547,STORE016,2025-09-26
ORD004155,CUST00859,STORE003,2024-02-17
ORD004156,CUST00112,STORE019,2026-01-05
ORD004157,CUST00086,STORE010,2025-04-14
ORD004158,CUST00376,STORE002,2025-12-28
ORD004159,CUST00408,STORE013,2025-08-01
ORD004160,CUST00598,STORE019,2025-11-03
ORD004161,CUST00778,STORE012,2025-04-21
ORD004162,CUST00140,STORE010,2025-08-13
ORD004163,CUST00019,STORE020,2024-12-14
ORD004164,CUST00413,STORE015,2024-09-06
ORD004165,CUST00481,STORE011,2025-06-26
ORD004166,CUST00158,STORE017,2025-01-25
ORD004167,CUST00057,STORE009,2024-04-29
ORD004168,CUST00302,STORE002,2024-11-14
ORD004169,CUST00107,STORE011,2025-02-21
ORD004170,CUST00528,STORE010,2025-06-30
ORD004171,CUST00388,STORE005,2025-05-13
ORD004172,CUST00990,STORE005,2025-05-16
ORD004173,CUST00073,STORE015,2024-02-17
ORD004174,CUST00971,STORE017,2025-04-02
ORD004175,CUST00634,STORE009,2024-03-29
ORD004176,CUST00996,STORE015,2025-02-27
ORD004177,CUST00414,STORE010,2025-03-21
ORD004178,CUST00601,STORE017,2025-05-11
ORD004179,CUST00457,STORE018,2025-05-28
ORD004180,CUST00876,STORE004,2025-12-27
ORD004181,CUST00322,STORE002,2024-06-10
ORD004182,CUST00150,STORE015,2024-08-12
ORD004183,CUST00607,STORE011,2025-06-09
ORD004184,CUST00735,STORE002,2024-11-18
ORD004185,CUST00540,STORE004,2024-08-28
ORD004186,CUST00716,STORE009,2024-05-01
ORD004187,CUST00712,STORE003,2025-06-03
ORD004188,CUST00313,STORE009,2024-05-22
ORD004189,CUST00071,STORE009,2024-05-31
ORD004190,CUST00493,STORE010,2025-11-18
ORD004191,CUST00984,STORE017,2026-02-10
ORD004192,CUST00853,STORE019,2025-10-31
ORD004193,CUST00233,STORE005,2025-05-21
ORD004194,CUST00120,STORE013,2024-03-08
ORD004195,CUST00004,STORE020,2026-01-27
ORD004196,CUST00310,STORE003,2025-02-19
ORD004197,CUST00573,STORE007,2025-01-24
ORD004198,CUST00935,STORE018,2025-02-08
ORD004199,CUST00074,STORE006,2024-10-01
ORD004200,CUST00875,STORE017,2025-05-04
ORD004201,CUST00109,STORE018,2024-04-11
ORD004202,CUST00388,STORE006,2025-10-07
ORD004203,CUST00131,STORE006,2024-09-07
ORD004204,CUST00474,STORE007,2025-12-10
ORD004205,CUST00739,STORE016,2024-02-20
ORD004206,CUST00234,STORE003,2025-07-05
ORD004207,CUST00894,STORE019,2026-02-02
ORD004208,CUST00758,STORE003,2025-06-30
ORD004209,CUST00413,STORE014,2025-07-23
ORD004210,CUST00605,STORE006,2025-08-27
ORD004211,CUST00989,STORE001,2025-06-03
ORD004212,CUST00586,STORE003,2025-05-05
ORD004213,CUST00549,STORE016,2025-08-27
ORD004214,CUST00276,STORE011,2025-01-31
ORD004215,CUST00130,STORE006,2025-04-27
ORD004216,CUST00406,STORE007,2025-08-10
ORD004217,CUST00520,STORE012,2024-03-01
ORD004218,CUST00561,STORE002,2024-06-22
ORD004219,CUST00421,STORE013,2024-07-26
ORD004220,CUST00536,STORE011,2025-02-16
ORD004221,CUST00450,STORE008,2025-02-08
ORD004222,CUST00789,STORE004,2024-05-26
ORD004223,CUST00619,STORE012,2025-08-20
ORD004224,CUST00379,STORE003,2024-12-18
ORD004225,CUST00788,STORE017,2025-12-13
ORD004226,CUST00339,STORE007,2024-09-05
ORD004227,CUST00341,STORE012,2025-12-19
ORD004228,CUST00519,STORE011,2024-09-28
ORD004229,CUST00912,STORE005,2025-05-02
ORD004230,CUST00391,STORE019,2024-10-05
ORD004231,CUST00723,STORE001,2024-10-24
ORD004232,CUST00740,STORE002,2024-12-22
ORD004233,CUST00576,STORE007,2025-08-03
ORD004234,CUST00527,STORE015,2026-01-19
ORD004235,CUST00505,STORE014,2025-09-22
ORD004236,CUST00991,STORE010,2025-09-26
ORD004237,CUST00870,STORE006,2025-08-24
ORD004238,CUST00297,STORE015,2025-12-15
ORD004239,CUST00572,STORE010,2025-01-15
ORD004240,CUST00554,STORE006,2024-04-11
ORD004241,CUST00254,STORE011,2024-11-01
ORD004242,CUST00883,STORE002,2024-09-22
ORD004243,CUST00308,STORE003,2025-03-25
ORD004244,CUST00260,STORE010,2024-12-27
ORD004245,CUST00867,STORE013,2024-03-26
ORD004246,CUST00830,STORE011,2025-07-11
ORD004247,CUST00144,STORE017,2025-08-25
ORD004248,CUST00374,STORE005,2024-09-02
ORD004249,CUST00287,STORE010,2025-02-20
ORD004250,CUST00824,STORE020,2025-01-30
ORD004251,CUST00137,STORE001,2025-12-23
ORD004252,CUST00296,STORE001,2025-10-13
ORD004253,CUST00788,STORE011,2025-06-27
ORD004254,CUST00065,STORE012,2025-11-29
ORD004255,CUST00592,STORE010,2025-04-05
ORD004256,CUST00310,STORE004,2024-03-25
ORD004257,CUST00011,STORE017,2025-06-21
ORD004258,CUST00682,STORE008,2024-11-25
ORD004259,CUST00604,STORE014,2025-05-14
ORD004260,CUST00640,STORE004,2025-02-18
ORD004261,CUST00209,STORE003,2025-12-05
ORD004262,CUST00927,STORE007,2025-04-18
ORD004263,CUST00076,STORE005,2024-09-16
ORD004264,CUST00162,STORE015,2024-06-13
ORD004265,CUST00446,STORE011,2025-06-08
ORD004266,CUST00772,STORE008,2025-11-27
ORD004267,CUST00028,STORE012,2025-07-15
ORD004268,CUST00145,STORE017,2025-02-12
ORD004269,CUST00390,STORE015,2025-05-01
ORD004270,CUST00014,STORE008,2025-05-25
ORD004271,CUST00845,STORE005,2024-07-06
ORD004272,CUST00082,STORE011,2024-08-29
ORD004273,CUST00712,STORE005,2025-11-14
ORD004274,CUST00856,STORE011,2025-05-05
ORD004275,CUST00472,STORE001,2025-12-15
ORD004276,CUST00686,STORE007,2025-12-16
ORD004277,CUST00339,STORE008,2024-07-17
ORD004278,CUST00442,STORE005,2025-05-13
ORD004279,CUST00670,STORE013,2025-09-18
ORD004280,CUST00799,STORE006,2025-06-29
ORD004281,CUST00196,STORE001,2025-12-11
ORD004282,CUST00694,STORE016,2025-02-28
ORD004283,CUST00593,STORE015,2024-02-24
ORD004284,CUST00203,STORE008,2024-07-26
ORD004285,CUST00429,STORE011,2025-06-16
ORD004286,CUST00113,STORE004,2025-03-23
ORD004287,CUST00208,STORE009,2025-03-28
ORD004288,CUST00613,STORE015,2025-04-19
ORD004289,CUST00561,STORE002,2024-04-02
ORD004290,CUST00634,STORE015,2025-10-08
ORD004291,CUST00492,STORE005,2025-12-02
ORD004292,CUST00989,STORE016,2025-01-14
ORD004293,CUST00064,STORE016,2024-05-16
ORD004294,CUST00288,STORE001,2025-05-04
ORD004295,CUST00414,STORE010,2024-03-11
ORD004296,CUST00408,STORE014,2024-06-01
ORD004297,CUST00732,STORE004,2024-03-23
ORD004298,CUST00856,STORE006,2025-04-03
ORD004299,CUST00209,STORE010,2026-01-27
ORD004300,CUST00978,STORE019,2024-09-16
ORD004301,CUST00543,STORE004,2024-05-17
ORD004302,CUST00153,STORE014,2024-11-06
ORD004303,CUST00020,STORE008,2024-06-27
ORD004304,CUST00223,STORE020,2025-11-02
ORD004305,CUST00159,STORE020,2025-08-11
ORD004306,CUST00078,STORE003,2024-12-09
ORD004307,CUST00180,STORE019,2025-09-21
ORD004308,CUST00548,STORE011,2025-03-05
ORD004309,CUST00985,STORE011,2026-01-01
ORD004310,CUST00886,STORE007,2026-02-13
ORD004311,CUST00298,STORE004,2024-12-02
ORD004312,CUST00287,STORE004,2025-04-11
ORD004313,CUST00112,STORE012,2025-06-10
ORD004314,CUST00149,STORE004,2025-11-09
ORD004315,CUST00542,STORE006,2024-06-25
ORD004316,CUST00679,STORE003,2025-03-12
ORD004317,CUST00565,STORE007,2024-11-19
ORD004318,CUST00364,STORE015,2024-06-08
ORD004319,CUST00016,STORE012,2024-10-22
ORD004320,CUST00841,STORE014,2026-02-13
ORD004321,CUST00798,STORE014,2024-02-21
ORD004322,CUST00190,STORE005,2025-10-05
ORD004323,CUST00695,STORE006,2024-11-09
ORD004324,CUST00915,STORE019,2024-10-08
ORD004325,CUST00429,STORE004,2024-04-05
ORD004326,CUST00690,STORE005,2025-08-03
ORD004327,CUST00300,STORE011,2025-05-22
ORD004328,CUST00150,STORE009,2024-04-21
ORD004329,CUST00531,STORE015,2026-02-11
ORD004330,CUST00423,STORE003,2024-04-13
ORD004331,CUST00649,STORE020,2024-08-14
ORD004332,CUST00382,STORE009,2026-01-13
ORD004333,CUST00915,STORE018,2024-11-18
ORD004334,CUST00765,STORE013,2025-10-27
ORD004335,CUST00281,STORE012,2025-09-01
ORD004336,CUST00084,STORE010,2025-09-07
ORD004337,CUST00252,STORE005,2025-09-13
ORD004338,CUST00362,STORE017,2024-10-16
ORD004339,CUST00075,STORE018,2024-06-15
ORD004340,CUST00543,STORE004,2024-12-05
ORD004341,CUST00403,STORE001,2024-11-12
ORD004342,CUST00861,STORE008,2024-05-29
ORD004343,CUST00106,STORE002,2024-11-13
ORD004344,CUST00982,STORE012,2024-11-25
ORD004345,CUST00934,STORE016,2025-05-15
ORD004346,CUST00510,STORE014,2026-02-03
ORD004347,CUST00208,STORE011,2024-03-03
ORD004348,CUST00221,STORE006,2025-04-11
ORD004349,CUST00234,STORE005,2025-11-21
ORD004350,CUST00449,STORE005,2025-05-20
ORD004351,CUST00697,STORE004,2025-03-18
ORD004352,CUST00536,STORE006,2024-10-04
ORD004353,CUST00316,STORE006,2024-03-05
ORD004354,CUST00946,STORE018,2025-09-13
ORD004355,CUST00397,STORE014,2024-10-10
ORD004356,CUST00779,STORE014,2024-09-16
ORD004357,CUST00159,STORE007,2024-03-21
ORD004358,CUST00162,STORE018,2026-02-01
ORD004359,CUST00661,STORE002,2025-04-20
ORD004360,CUST00227,STORE001,2025-07-22
ORD004361,CUST00748,STORE010,2024-08-14
ORD004362,CUST00477,STORE018,2024-03-27
ORD004363,CUST00660,STORE004,2024-06-09
ORD004364,CUST00924,STORE008,2024-10-24
ORD004365,CUST00523,STORE011,2025-10-30
ORD004366,CUST00283,STORE012,2025-01-17
ORD004367,CUST00044,STORE004,2024-10-04
ORD004368,CUST00749,STORE009,2024-11-28
ORD004369,CUST00464,STORE012,2024-04-16
ORD004370,CUST00561,STORE017,2025-01-19
ORD004371,CUST00984,STORE018,2024-10-17
ORD004372,CUST00329,STORE009,2025-02-08
ORD004373,CUST00821,STORE001,2025-08-11
ORD004374,CUST00620,STORE008,2024-08-23
ORD004375,CUST00046,STORE014,2024-06-02
ORD004376,CUST00425,STORE019,2025-08-18
ORD004377,CUST00793,STORE003,2024-12-07
ORD004378,CUST00940,STORE003,2024-03-22
ORD004379,CUST00235,STORE006,2024-08-28
ORD004380,CUST00493,STORE013,2025-02-23
ORD004381,CUST00711,STORE011,2024-12-25
ORD004382,CUST00355,STORE010,2024-10-24
ORD004383,CUST00012,STORE018,2024-09-15
ORD004384,CUST00146,STORE010,2024-07-19
ORD004385,CUST00295,STORE003,2025-05-11
ORD004386,CUST00471,STORE013,2024-11-24
ORD004387,CUST00943,STORE020,2025-04-09
ORD004388,CUST00124,STORE019,2024-09-04
ORD004389,CUST00109,STORE019,2024-08-21
ORD004390,CUST00648,STORE016,2025-08-17
ORD004391,CUST00640,STORE004,2025-03-21
ORD004392,CUST00130,STORE007,2024-10-05
ORD004393,CUST00258,STORE016,2024-03-13
ORD004394,CUST00183,STORE008,2024-12-25
ORD004395,CUST00114,STORE017,2024-08-13
ORD004396,CUST00604,STORE016,2024-03-09
ORD004397,CUST00088,STORE012,2025-02-05
ORD004398,CUST00560,STORE008,2025-08-25
ORD004399,CUST00407,STORE007,2024-02-29
ORD004400,CUST00078,STORE015,2024-12-12
ORD004401,CUST00241,STORE016,2025-11-24
ORD004402,CUST00792,STORE013,2024-08-06
ORD004403,CUST00724,STORE016,2025-06-13
ORD004404,CUST00475,STORE008,2024-11-27
ORD004405,CUST00192,STORE018,2025-08-01
ORD004406,CUST00011,STORE005,2025-03-21
ORD004407,CUST00412,STORE013,2024-06-18
ORD004408,CUST00155,STORE004,2025-11-27
ORD004409,CUST00544,STORE017,2024-04-25
ORD004410,CUST00019,STORE020,2024-12-21
ORD004411,CUST00358,STORE003,2025-03-24
ORD004412,CUST00963,STORE016,2024-11-15
ORD004413,CUST00926,STORE011,2025-06-20
ORD004414,CUST00818,STORE018,2024-08-08
ORD004415,CUST00217,STORE009,2025-11-24
ORD004416,CUST00633,STORE009,2025-03-09
ORD004417,CUST00803,STORE010,2025-01-15
ORD004418,CUST00499,STORE019,2025-09-21
ORD004419,CUST00184,STORE010,2024-04-17
ORD004420,CUST00557,STORE007,2025-05-22
ORD004421,CUST00131,STORE011,2025-02-19
ORD004422,CUST00552,STORE007,2024-05-10
ORD004423,CUST00805,STORE020,2024-08-12
ORD004424,CUST00208,STORE004,2024-08-16
ORD004425,CUST00048,STORE006,2026-01-01
ORD004426,CUST00469,STORE009,2024-06-17
ORD004427,CUST00328,STORE009,2025-01-06
ORD004428,CUST00770,STORE010,2024-03-03
ORD004429,CUST00204,STORE004,2024-02-29
ORD004430,CUST00706,STORE005,2025-03-28
ORD004431,CUST00530,STORE001,2024-06-03
ORD004432,CUST00259,STORE013,2024-04-20
ORD004433,CUST00097,STORE001,2024-09-07
ORD004434,CUST00476,STORE011,2024-07-02
ORD004435,CUST00211,STORE001,2025-09-01
ORD004436,CUST00377,STORE006,2024-05-04
ORD004437,CUST00621,STORE007,2025-02-04
ORD004438,CUST00697,STORE014,2025-12-19
ORD004439,CUST00145,STORE017,2025-04-28
ORD004440,CUST00626,STORE001,2025-03-06
ORD004441,CUST00843,STORE002,2025-02-17
ORD004442,CUST00260,STORE004,2025-07-25
ORD004443,CUST00186,STORE004,2025-12-01
